"{'ALTITUDE-DEG': 35.91608384709, 'AZIMUTH-DEG': 227.23181524614, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.18688629322, 'DECLINATION-DEG': 0.35568390162, 'DRA_COSDEC-DEG_PER_SEC': -0.05880847437, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2468576273, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1422.2117341606697, 4396.5699352008605, 4384.595941136976], 'PHASE_ANGLE-DEG': 89.26896719072, 'RANGE-KM': 1814.892246484732, 'RANGE_RATE-KM_PER_SEC': -3.671572201838, 'RIGHT_ASCENSION-DEG': 71.56551756382, 'SATELLITE_GCRS_KM': [-848.3174869878605, 6118.299392761639, 4395.862457005539], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 54.97119495241, 'AZIMUTH-DEG': 247.31725787218, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26920115265, 'DECLINATION-DEG': 23.84755672062, 'DRA_COSDEC-DEG_PER_SEC': -0.08837665743, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237533553, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.388234808134, 4452.268070699859, 4384.164525362456], 'PHASE_ANGLE-DEG': 88.3367384106, 'RANGE-KM': 1423.046294374958, 'RANGE_RATE-KM_PER_SEC': -1.591023850145, 'RIGHT_ASCENSION-DEG': 70.21417992388, 'SATELLITE_GCRS_KM': [-797.8060109219421, 5676.983207033572, 4959.508678687139], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 54.98291220115, 'AZIMUTH-DEG': 247.3624558608, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2692460631, 'DECLINATION-DEG': 23.87448466305, 'DRA_COSDEC-DEG_PER_SEC': -0.08842456922, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375347107, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.42070627233, 4452.258963571797, 4384.16460166607], 'PHASE_ANGLE-DEG': 88.34189577232, 'RANGE-KM': 1422.887303743515, 'RANGE_RATE-KM_PER_SEC': -1.588148536942, 'RIGHT_ASCENSION-DEG': 70.20451186076, 'SATELLITE_GCRS_KM': [-797.7726916462971, 5676.508386082152, 4960.056047898509], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 54.99460946217, 'AZIMUTH-DEG': 247.40767189322, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2692908565, 'DECLINATION-DEG': 23.90140625821, 'DRA_COSDEC-DEG_PER_SEC': -0.08847247878, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237535868, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.4531646084952, 4452.249859870387, 4384.164677938843], 'PHASE_ANGLE-DEG': 88.34705369456, 'RANGE-KM': 1422.728664530487, 'RANGE_RATE-KM_PER_SEC': -1.585273408938, 'RIGHT_ASCENSION-DEG': 70.19484043761, 'SATELLITE_GCRS_KM': [-797.7393784844372, 5676.033704260552, 4960.60315150435], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.0062961179, 'AZIMUTH-DEG': 247.45294234982, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26933556869, 'DECLINATION-DEG': 23.92834316345, 'DRA_COSDEC-DEG_PER_SEC': -0.08852042468, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375370255, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.485635939867, 4452.240752268754, 4384.164754242163], 'PHASE_ANGLE-DEG': 88.35221632641, 'RANGE-KM': 1422.570249155914, 'RANGE_RATE-KM_PER_SEC': -1.582396152978, 'RIGHT_ASCENSION-DEG': 70.18515786323, 'SATELLITE_GCRS_KM': [-797.7060446248039, 5675.558779536053, 4961.1504298238815], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.01796273452, 'AZIMUTH-DEG': 247.49823079927, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2693801636, 'DECLINATION-DEG': 23.95527369792, 'DRA_COSDEC-DEG_PER_SEC': -0.08856836834, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375381826, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.5180941431588, 4452.2316480939935, 4384.164830514645], 'PHASE_ANGLE-DEG': 88.35737951234, 'RANGE-KM': 1422.412185162824, 'RANGE_RATE-KM_PER_SEC': -1.579519085601, 'RIGHT_ASCENSION-DEG': 70.17547191996, 'SATELLITE_GCRS_KM': [-797.6727168853859, 5675.083993992947, 4961.697442563142], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.02961866985, 'AZIMUTH-DEG': 247.54357368004, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26942467694, 'DECLINATION-DEG': 23.98221952626, 'DRA_COSDEC-DEG_PER_SEC': -0.08861634831, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375393403, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.5505653418038, 4452.222540018766, 4384.164906817673], 'PHASE_ANGLE-DEG': 88.36254740571, 'RANGE-KM': 1422.254345433058, 'RANGE_RATE-KM_PER_SEC': -1.576639892413, 'RIGHT_ASCENSION-DEG': 70.16577480486, 'SATELLITE_GCRS_KM': [-797.6393684432455, 5674.608965512719, 4962.244629970816], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.04125919408, 'AZIMUTH-DEG': 247.58895276321, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26946909061, 'DECLINATION-DEG': 24.00916980206, 'DRA_COSDEC-DEG_PER_SEC': -0.08866434533, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237540498, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.5830364739147, 4452.213431706737, 4384.164983120554], 'PHASE_ANGLE-DEG': 88.36771792711, 'RANGE-KM': 1422.096793729078, 'RANGE_RATE-KM_PER_SEC': -1.573759732286, 'RIGHT_ASCENSION-DEG': 70.15607040687, 'SATELLITE_GCRS_KM': [-797.6060127087685, 5674.133885151577, 4962.791771904929], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.05287960225, 'AZIMUTH-DEG': 247.63434976164, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26951338671, 'DECLINATION-DEG': 24.03611367192, 'DRA_COSDEC-DEG_PER_SEC': -0.08871234006, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237541655, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.615494478022, 4452.204326821868, 4384.165059392597], 'PHASE_ANGLE-DEG': 88.37288899295, 'RANGE-KM': 1421.93959334897, 'RANGE_RATE-KM_PER_SEC': -1.570879766204, 'RIGHT_ASCENSION-DEG': 70.1463626266, 'SATELLITE_GCRS_KM': [-797.5726631038958, 5673.658944046405, 4963.33864829992], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.06448921491, 'AZIMUTH-DEG': 247.67980120039, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26955760065, 'DECLINATION-DEG': 24.06307281102, 'DRA_COSDEC-DEG_PER_SEC': -0.08876037112, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375428127, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.6479654773943, 4452.195218036245, 4384.165135695184], 'PHASE_ANGLE-DEG': 88.37806476288, 'RANGE-KM': 1421.782617869988, 'RANGE_RATE-KM_PER_SEC': -1.567997676956, 'RIGHT_ASCENSION-DEG': 70.13664364354, 'SATELLITE_GCRS_KM': [-797.5392927883663, 5673.183759955698, 4963.885699292139], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.07607866019, 'AZIMUTH-DEG': 247.72527050143, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26960169677, 'DECLINATION-DEG': 24.0900255205, 'DRA_COSDEC-DEG_PER_SEC': -0.08880839985, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.23754397, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.6804233487098, 4452.186112678, 4384.165211966934], 'PHASE_ANGLE-DEG': 88.38324107075, 'RANGE-KM': 1421.625993676523, 'RANGE_RATE-KM_PER_SEC': -1.565115785016, 'RIGHT_ASCENSION-DEG': 70.1269212693, 'SATELLITE_GCRS_KM': [-797.5059286092011, 5672.7087151736305, 4964.432484769217], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.0876572338, 'AZIMUTH-DEG': 247.77079424795, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26964571035, 'DECLINATION-DEG': 24.11699348284, 'DRA_COSDEC-DEG_PER_SEC': -0.08885646489, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375451275, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.7128942151348, 4452.177003418845, 4384.1652882692315], 'PHASE_ANGLE-DEG': 88.38842208046, 'RANGE-KM': 1421.469594808142, 'RANGE_RATE-KM_PER_SEC': -1.56223177198, 'RIGHT_ASCENSION-DEG': 70.11718767154, 'SATELLITE_GCRS_KM': [-797.4725437139218, 5672.233427371891, 4964.979444798237], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.0992155888, 'AZIMUTH-DEG': 247.81633580329, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26968960589, 'DECLINATION-DEG': 24.14395499199, 'DRA_COSDEC-DEG_PER_SEC': -0.08890452758, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375462847, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.7453519537564, 4452.167897587202, 4384.165364540688], 'PHASE_ANGLE-DEG': 88.39360362164, 'RANGE-KM': 1421.313547185295, 'RANGE_RATE-KM_PER_SEC': -1.559347959597, 'RIGHT_ASCENSION-DEG': 70.10745067363, 'SATELLITE_GCRS_KM': [-797.4391649616985, 5671.758278928613, 4965.52613933934], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.1107629959, 'AZIMUTH-DEG': 247.86193180838, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26973341853, 'DECLINATION-DEG': 24.17093173749, 'DRA_COSDEC-DEG_PER_SEC': -0.08895262657, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375474423, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.7778226873263, 4452.158787854485, 4384.165440842691], 'PHASE_ANGLE-DEG': 88.39878986237, 'RANGE-KM': 1421.157725311212, 'RANGE_RATE-KM_PER_SEC': -1.556462028198, 'RIGHT_ASCENSION-DEG': 70.09770243144, 'SATELLITE_GCRS_KM': [-797.4057654881948, 5671.282887432071, 4966.073008386446], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.12229013321, 'AZIMUTH-DEG': 247.90754556807, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26977711291, 'DECLINATION-DEG': 24.19790200621, 'DRA_COSDEC-DEG_PER_SEC': -0.08900072318, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375485995, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.8102802931417, 4452.149681549474, 4384.165517113856], 'PHASE_ANGLE-DEG': 88.40397662808, 'RANGE-KM': 1421.002254642142, 'RANGE_RATE-KM_PER_SEC': -1.55357630098, 'RIGHT_ASCENSION-DEG': 70.08795078007, 'SATELLITE_GCRS_KM': [-797.3723721638036, 5670.80763534389, 4966.619611972888], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.13380624622, 'AZIMUTH-DEG': 247.9532137807, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26982072405, 'DECLINATION-DEG': 24.22488749453, 'DRA_COSDEC-DEG_PER_SEC': -0.08904885612, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237549757, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.8427508938528, 4452.140571343199, 4384.165593415567], 'PHASE_ANGLE-DEG': 88.409168091, 'RANGE-KM': 1420.847010146208, 'RANGE_RATE-KM_PER_SEC': -1.550688456789, 'RIGHT_ASCENSION-DEG': 70.07818786367, 'SATELLITE_GCRS_KM': [-797.3389581131663, 5670.332140171689, 4967.166390016114], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.14530203833, 'AZIMUTH-DEG': 247.99889969296, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26986421667, 'DECLINATION-DEG': 24.25186648246, 'DRA_COSDEC-DEG_PER_SEC': -0.08909698662, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237550914, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.8752083667575, 4452.13146456485, 4384.165669686438], 'PHASE_ANGLE-DEG': 88.41436007239, 'RANGE-KM': 1420.692116813644, 'RANGE_RATE-KM_PER_SEC': -1.547800820208, 'RIGHT_ASCENSION-DEG': 70.06842152906, 'SATELLITE_GCRS_KM': [-797.3055502180413, 5669.856784457127, 4967.712902626595], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.15678672976, 'AZIMUTH-DEG': 248.04464006082, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26990762564, 'DECLINATION-DEG': 24.27886067333, 'DRA_COSDEC-DEG_PER_SEC': -0.08914515343, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375520715, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.9076788346988, 4452.12235388499, 4384.165745987857], 'PHASE_ANGLE-DEG': 88.41955674868, 'RANGE-KM': 1420.537450077383, 'RANGE_RATE-KM_PER_SEC': -1.544911068395, 'RIGHT_ASCENSION-DEG': 70.05864390854, 'SATELLITE_GCRS_KM': [-797.2721215912534, 5669.381185625006, 4968.259589647899], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.16825104914, 'AZIMUTH-DEG': 248.09039807234, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26995091592, 'DECLINATION-DEG': 24.30584834002, 'DRA_COSDEC-DEG_PER_SEC': -0.08919331778, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237553229, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.9401361747864, 4452.113246633275, 4384.165822258436], 'PHASE_ANGLE-DEG': 88.42475393687, 'RANGE-KM': 1420.383134462916, 'RANGE_RATE-KM_PER_SEC': -1.542021527897, 'RIGHT_ASCENSION-DEG': 70.04886286079, 'SATELLITE_GCRS_KM': [-797.2386991266583, 5668.905726302041, 4968.80601126177], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.17970419142, 'AZIMUTH-DEG': 248.13621054128, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.26999412216, 'DECLINATION-DEG': 24.33285119292, 'DRA_COSDEC-DEG_PER_SEC': -0.08924151843, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375543867, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1238.9726065097555, 4452.104135479888, 4384.165898559561], 'PHASE_ANGLE-DEG': 88.42995581761, 'RANGE-KM': 1420.229045867356, 'RANGE_RATE-KM_PER_SEC': -1.539129874292, 'RIGHT_ASCENSION-DEG': 70.03907050622, 'SATELLITE_GCRS_KM': [-797.2052559249864, 5668.430023827987, 4969.3526072404975], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.19113691061, 'AZIMUTH-DEG': 248.18204059734, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2700372095, 'DECLINATION-DEG': 24.35984749794, 'DRA_COSDEC-DEG_PER_SEC': -0.08928971661, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237555544, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.0050637171175, 4452.095027754783, 4384.165974829848], 'PHASE_ANGLE-DEG': 88.43515820369, 'RANGE-KM': 1420.075308350599, 'RANGE_RATE-KM_PER_SEC': -1.53623843548, 'RIGHT_ASCENSION-DEG': 70.02927471535, 'SATELLITE_GCRS_KM': [-797.171818892157, 5667.954460912323, 4969.898937839716], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.20255837616, 'AZIMUTH-DEG': 248.22792511159, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27008021244, 'DECLINATION-DEG': 24.38685897223, 'DRA_COSDEC-DEG_PER_SEC': -0.08933795107, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375567015, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.0375339192026, 4452.085916127844, 4384.166051130681], 'PHASE_ANGLE-DEG': 88.44036527991, 'RANGE-KM': 1419.921798275662, 'RANGE_RATE-KM_PER_SEC': -1.533344885602, 'RIGHT_ASCENSION-DEG': 70.01946759674, 'SATELLITE_GCRS_KM': [-797.1383611172463, 5667.478654814268, 4970.445442755231], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.21395936759, 'AZIMUTH-DEG': 248.27382715554, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27012309626, 'DECLINATION-DEG': 24.41386387483, 'DRA_COSDEC-DEG_PER_SEC': -0.08938618304, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375578587, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.0699909937346, 4452.076807929376, 4384.166127400675], 'PHASE_ANGLE-DEG': 88.44557285492, 'RANGE-KM': 1419.768639236403, 'RANGE_RATE-KM_PER_SEC': -1.530451554055, 'RIGHT_ASCENSION-DEG': 70.00965703271, 'SATELLITE_GCRS_KM': [-797.1049095172767, 5667.0029883250545, 4970.991682317864], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.22534902885, 'AZIMUTH-DEG': 248.31978365789, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27016589525, 'DECLINATION-DEG': 24.44088392985, 'DRA_COSDEC-DEG_PER_SEC': -0.08943445127, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375590163, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.1024610629313, 4452.067695828887, 4384.166203701215], 'PHASE_ANGLE-DEG': 88.45078511765, 'RANGE-KM': 1419.615708060517, 'RANGE_RATE-KM_PER_SEC': -1.52755611306, 'RIGHT_ASCENSION-DEG': 69.99983511993, 'SATELLITE_GCRS_KM': [-797.0714371700224, 5666.527078619342, 4971.5380961514575], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.23671816499, 'AZIMUTH-DEG': 248.3657576316, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27020857491, 'DECLINATION-DEG': 24.46789738928, 'DRA_COSDEC-DEG_PER_SEC': -0.08948271696, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375601735, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.1349180045245, 4452.0585871570875, 4384.166279970916], 'PHASE_ANGLE-DEG': 88.45599787255, 'RANGE-KM': 1419.463127876657, 'RANGE_RATE-KM_PER_SEC': -1.524660894082, 'RIGHT_ASCENSION-DEG': 69.99000975265, 'SATELLITE_GCRS_KM': [-797.0379710042658, 5666.051308573981, 4972.084244657521], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.24807589437, 'AZIMUTH-DEG': 248.41178606309, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27025116943, 'DECLINATION-DEG': 24.49492598419, 'DRA_COSDEC-DEG_PER_SEC': -0.08953101895, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237561331, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.1673879409268, 4452.049474583021, 4384.166356271163], 'PHASE_ANGLE-DEG': 88.46121531276, 'RANGE-KM': 1419.310775977537, 'RANGE_RATE-KM_PER_SEC': -1.521763568101, 'RIGHT_ASCENSION-DEG': 69.98017301553, 'SATELLITE_GCRS_KM': [-797.0044840857747, 5665.575295278055, 4972.630567389208], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.2594130477, 'AZIMUTH-DEG': 248.45783190691, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27029364438, 'DECLINATION-DEG': 24.5219479596, 'DRA_COSDEC-DEG_PER_SEC': -0.08957931835, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375624883, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.1998447496737, 4452.040365437865, 4384.166432540572], 'PHASE_ANGLE-DEG': 88.46643323853, 'RANGE-KM': 1419.158775025632, 'RANGE_RATE-KM_PER_SEC': -1.518866467486, 'RIGHT_ASCENSION-DEG': 69.97033281477, 'SATELLITE_GCRS_KM': [-796.9710033553772, 5665.099421692854, 4973.17662482002], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.27073871755, 'AZIMUTH-DEG': 248.50393220676, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27033603378, 'DECLINATION-DEG': 24.54898505334, 'DRA_COSDEC-DEG_PER_SEC': -0.08962765402, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237563646, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.2323145530736, 4452.03125239028, 4384.166508840527], 'PHASE_ANGLE-DEG': 88.47165584712, 'RANGE-KM': 1419.007002780268, 'RANGE_RATE-KM_PER_SEC': -1.515967261857, 'RIGHT_ASCENSION-DEG': 69.9604812231, 'SATELLITE_GCRS_KM': [-796.937501866994, 5664.623304825848, 4973.72285642787], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.28204376053, 'AZIMUTH-DEG': 248.55004985929, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27037830338, 'DECLINATION-DEG': 24.57601550375, 'DRA_COSDEC-DEG_PER_SEC': -0.08967598708, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237564803, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.2647712290684, 4452.0221427717415, 4384.166585109642], 'PHASE_ANGLE-DEG': 88.47687893464, 'RANGE-KM': 1418.855581436097, 'RANGE_RATE-KM_PER_SEC': -1.513068284926, 'RIGHT_ASCENSION-DEG': 69.9506261586, 'SATELLITE_GCRS_KM': [-796.9040065733145, 5664.147327718207, 4974.268822763459], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.29333724332, 'AZIMUTH-DEG': 248.59622196539, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27042048709, 'DECLINATION-DEG': 24.60306105534, 'DRA_COSDEC-DEG_PER_SEC': -0.08972435642, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375659607, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.2972408995588, 4452.013029250613, 4384.166661409304], 'PHASE_ANGLE-DEG': 88.48210670249, 'RANGE-KM': 1418.704389219145, 'RANGE_RATE-KM_PER_SEC': -1.510167205187, 'RIGHT_ASCENSION-DEG': 69.94075968206, 'SATELLITE_GCRS_KM': [-796.8704905165285, 5663.671107295813, 4974.814963229426], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.30461004836, 'AZIMUTH-DEG': 248.64241136341, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27046255078, 'DECLINATION-DEG': 24.63009993951, 'DRA_COSDEC-DEG_PER_SEC': -0.0897727231, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.237567118, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.3296974426946, 4452.003919158719, 4384.166737678128], 'PHASE_ANGLE-DEG': 88.48733494262, 'RANGE-KM': 1418.553547858029, 'RANGE_RATE-KM_PER_SEC': -1.507266357783, 'RIGHT_ASCENSION-DEG': 69.9308897235, 'SATELLITE_GCRS_KM': [-796.8369806606638, 5663.195026684912, 4975.360838447865], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.31587121647, 'AZIMUTH-DEG': 248.68865521182, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27050452822, 'DECLINATION-DEG': 24.65715390771, 'DRA_COSDEC-DEG_PER_SEC': -0.08982112607, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2375682755, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1239.3621669802712, 4451.994805164046, 4384.166813977496], 'PHASE_ANGLE-DEG': 88.49256786055, 'RANGE-KM': 1418.402936044051, 'RANGE_RATE-KM_PER_SEC': -1.504363409697, 'RIGHT_ASCENSION-DEG': 69.92100833169, 'SATELLITE_GCRS_KM': [-796.8034500364947, 5662.718702725172, 4975.906887751329], 'TLE-DATE': '2024-03-08 00:36:11'}"
