"{'ALTITUDE-DEG': 48.33513998784, 'AZIMUTH-DEG': 286.93832778658, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23007029649, 'DECLINATION-DEG': 40.89485165626, 'DRA_COSDEC-DEG_PER_SEC': -0.13858074317, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253065972, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1518.1975070025246, 4364.12794889517, 4384.821382261153], 'PHASE_ANGLE-DEG': 97.83123845571, 'RANGE-KM': 1528.728196351694, 'RANGE_RATE-KM_PER_SEC': 0.686816679068, 'RIGHT_ASCENSION-DEG': 51.82243861019, 'SATELLITE_GCRS_KM': [-803.9300863772578, 5272.531746561602, 5385.638293858494], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 55.91480399606, 'AZIMUTH-DEG': 260.32947298335, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27369213618, 'DECLINATION-DEG': 30.32279734756, 'DRA_COSDEC-DEG_PER_SEC': 0.10560933419, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264652316, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.51796545966664, -4623.718502356028, 4381.565395014488], 'PHASE_ANGLE-DEG': 46.83634130357, 'RANGE-KM': 1410.00753480711, 'RANGE_RATE-KM_PER_SEC': 0.902547155767, 'RIGHT_ASCENSION-DEG': 230.39845753687, 'SATELLITE_GCRS_KM': [-758.3230828912551, -5561.497823084837, 5093.437477287679], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.90783144289, 'AZIMUTH-DEG': 260.27888152641, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.2736758873, 'DECLINATION-DEG': 30.29543423122, 'DRA_COSDEC-DEG_PER_SEC': 0.10555539062, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264663883, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.551676257242143, -4623.718449716582, 4381.565315654078], 'PHASE_ANGLE-DEG': 46.81294962541, 'RANGE-KM': 1410.097925617216, 'RANGE_RATE-KM_PER_SEC': 0.905632468684, 'RIGHT_ASCENSION-DEG': 230.41068478291, 'SATELLITE_GCRS_KM': [-758.355534429214, -5561.985350662861, 5092.901651590459], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.90083467117, 'AZIMUTH-DEG': 260.22829456928, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27365950009, 'DECLINATION-DEG': 30.26806173591, 'DRA_COSDEC-DEG_PER_SEC': 0.10550143946, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526467546, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.58540062016631, -4623.71839681003, 4381.565236261726], 'PHASE_ANGLE-DEG': 46.78955565003, 'RANGE-KM': 1410.188661427045, 'RANGE_RATE-KM_PER_SEC': 0.908718419197, 'RIGHT_ASCENSION-DEG': 230.42290728801, 'SATELLITE_GCRS_KM': [-758.387992092547, -5562.47302357715, 5092.365563598902], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.89381933392, 'AZIMUTH-DEG': 260.17775287036, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27364298784, 'DECLINATION-DEG': 30.2407018961, 'DRA_COSDEC-DEG_PER_SEC': 0.10544752415, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264687035, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.61911141707682, -4623.71834367894, 4381.5651569013], 'PHASE_ANGLE-DEG': 46.76617821246, 'RANGE-KM': 1410.279669178888, 'RANGE_RATE-KM_PER_SEC': 0.911802522657, 'RIGHT_ASCENSION-DEG': 230.43511522909, 'SATELLITE_GCRS_KM': [-758.4204297689663, -5562.960449487786, 5091.829644603468], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.88677980912, 'AZIMUTH-DEG': 260.12721581295, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27362633739, 'DECLINATION-DEG': 30.21333270495, 'DRA_COSDEC-DEG_PER_SEC': 0.10539360128, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526469861, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.652835779221434, -4623.718290280547, 4381.565077508932], 'PHASE_ANGLE-DEG': 46.74279851233, 'RANGE-KM': 1410.371022057721, 'RANGE_RATE-KM_PER_SEC': 0.914887259534, 'RIGHT_ASCENSION-DEG': 230.44731844147, 'SATELLITE_GCRS_KM': [-758.4528735650939, -5563.448020684882, 5091.293463285832], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.8797217843, 'AZIMUTH-DEG': 260.07672411487, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27360956226, 'DECLINATION-DEG': 30.18597619427, 'DRA_COSDEC-DEG_PER_SEC': 0.10533971427, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264710183, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.68654657535442, -4623.718236657811, 4381.56499814849], 'PHASE_ANGLE-DEG': 46.71943537318, 'RANGE-KM': 1410.462646508801, 'RANGE_RATE-KM_PER_SEC': 0.917970146062, 'RIGHT_ASCENSION-DEG': 230.45950711759, 'SATELLITE_GCRS_KM': [-758.4852973791672, -5563.935344910362, 5090.75745101164], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.87263960318, 'AZIMUTH-DEG': 260.02623719925, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27359264905, 'DECLINATION-DEG': 30.15861035989, 'DRA_COSDEC-DEG_PER_SEC': 0.10528581976, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526472176, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.720270936718983, -4623.718182767577, 4381.564918756106], 'PHASE_ANGLE-DEG': 46.69607000611, 'RANGE-KM': 1410.554616213148, 'RANGE_RATE-KM_PER_SEC': 0.92105366159, 'RIGHT_ASCENSION-DEG': 230.47169107721, 'SATELLITE_GCRS_KM': [-758.5177273068924, -5564.422814372363, 5090.221176387595], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.86553898773, 'AZIMUTH-DEG': 259.97579574313, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27357561149, 'DECLINATION-DEG': 30.13125723089, 'DRA_COSDEC-DEG_PER_SEC': 0.10523196112, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526473333, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.75398173195787, -4623.718128653198, 4381.564839395649], 'PHASE_ANGLE-DEG': 46.67272122314, 'RANGE-KM': 1410.646857119284, 'RANGE_RATE-KM_PER_SEC': 0.924135323568, 'RIGHT_ASCENSION-DEG': 230.48386052826, 'SATELLITE_GCRS_KM': [-758.5501372575497, -5564.91003689464, 5089.685070854445], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.8584142475, 'AZIMUTH-DEG': 259.92535920962, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27355843599, 'DECLINATION-DEG': 30.10389480578, 'DRA_COSDEC-DEG_PER_SEC': 0.10517809502, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264744908, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.787706092638178, -4623.718074271119, 4381.564760003247], 'PHASE_ANGLE-DEG': 46.64937024691, 'RANGE-KM': 1410.739443403962, 'RANGE_RATE-KM_PER_SEC': 0.927217610301, 'RIGHT_ASCENSION-DEG': 230.49602527502, 'SATELLITE_GCRS_KM': [-758.5825533151808, -5565.39740460372, 5089.148702943653], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.85127113877, 'AZIMUTH-DEG': 259.8749682348, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27354113649, 'DECLINATION-DEG': 30.07654511089, 'DRA_COSDEC-DEG_PER_SEC': 0.1051242648, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526475648, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.821416887087377, -4623.718019665094, 4381.564680642774], 'PHASE_ANGLE-DEG': 46.62603587783, 'RANGE-KM': 1410.832300519513, 'RANGE_RATE-KM_PER_SEC': 0.930298040174, 'RIGHT_ASCENSION-DEG': 230.50817554081, 'SATELLITE_GCRS_KM': [-758.6149494011122, -5565.884525405131, 5088.612504170969], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.84410393701, 'AZIMUTH-DEG': 259.82458232201, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27352369918, 'DECLINATION-DEG': 30.04918614747, 'DRA_COSDEC-DEG_PER_SEC': 0.10507042715, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264768056, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.855141246866996, -4623.717964791174, 4381.564601250355], 'PHASE_ANGLE-DEG': 46.60269935013, 'RANGE-KM': 1410.92550313823, 'RANGE_RATE-KM_PER_SEC': 0.933379090555, 'RIGHT_ASCENSION-DEG': 230.52032111446, 'SATELLITE_GCRS_KM': [-758.6473515882146, -5566.371791343365, 5088.076042993003], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.83691843278, 'AZIMUTH-DEG': 259.77424206615, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.2735061382, 'DECLINATION-DEG': 30.02183993903, 'DRA_COSDEC-DEG_PER_SEC': 0.10501662542, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264779627, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.888852040621295, -4623.717909693502, 4381.564521889866], 'PHASE_ANGLE-DEG': 46.5793794526, 'RANGE-KM': 1411.018976216022, 'RANGE_RATE-KM_PER_SEC': 0.936458280719, 'RIGHT_ASCENSION-DEG': 230.53245223471, 'SATELLITE_GCRS_KM': [-758.6797338081036, -5566.858810406055, 5087.539751000441], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.82970886751, 'AZIMUTH-DEG': 259.72390701092, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27348843956, 'DECLINATION-DEG': 29.99448448961, 'DRA_COSDEC-DEG_PER_SEC': 0.1049628163, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264791204, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.922576399595012, -4623.717854327741, 4381.564442497433], 'PHASE_ANGLE-DEG': 46.5560574311, 'RANGE-KM': 1411.112794920583, 'RANGE_RATE-KM_PER_SEC': 0.939538087212, 'RIGHT_ASCENSION-DEG': 230.54457867495, 'SATELLITE_GCRS_KM': [-758.7121221229877, -5567.345974555697, 5087.003196574895], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.82247815312, 'AZIMUTH-DEG': 259.67359747791, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.2734706104, 'DECLINATION-DEG': 29.96713081714, 'DRA_COSDEC-DEG_PER_SEC': 0.10490902146, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526480278, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.956300758162733, -4623.7177987160085, 4381.564363104992], 'PHASE_ANGLE-DEG': 46.53274268578, 'RANGE-KM': 1411.206921636492, 'RANGE_RATE-KM_PER_SEC': 0.942617268724, 'RIGHT_ASCENSION-DEG': 230.55669556141, 'SATELLITE_GCRS_KM': [-758.7445034998603, -5567.833087794029, 5086.466595523644], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.81522923556, 'AZIMUTH-DEG': 259.62333374739, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.2734526581, 'DECLINATION-DEG': 29.93978993667, 'DRA_COSDEC-DEG_PER_SEC': 0.10485526255, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526481435, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [17.990011550703617, -4623.717742880823, 4381.564283744477], 'PHASE_ANGLE-DEG': 46.50944460502, 'RANGE-KM': 1411.301318252892, 'RANGE_RATE-KM_PER_SEC': 0.945694585249, 'RIGHT_ASCENSION-DEG': 230.56879803568, 'SATELLITE_GCRS_KM': [-758.7768649174918, -5568.319954204791, 5085.930163728773], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.80795630543, 'AZIMUTH-DEG': 259.57307542399, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27344006518, 'DECLINATION-DEG': 29.9124398565, 'DRA_COSDEC-DEG_PER_SEC': 0.10480358803, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526482593, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.02373590845834, -4623.717686777246, 4381.564204352018], 'PHASE_ANGLE-DEG': 46.48614445227, 'RANGE-KM': 1411.396060679814, 'RANGE_RATE-KM_PER_SEC': 0.948791475117, 'RIGHT_ASCENSION-DEG': 230.58089584808, 'SATELLITE_GCRS_KM': [-758.8092324204841, -5568.8069656277685, 5085.393469459353], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.80066523857, 'AZIMUTH-DEG': 259.52286299893, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27341635574, 'DECLINATION-DEG': 29.88510259293, 'DRA_COSDEC-DEG_PER_SEC': 0.10474776603, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.52648375, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.057446700178613, -4623.717630450415, 4381.564124991489], 'PHASE_ANGLE-DEG': 46.46286098698, 'RANGE-KM': 1411.491072633771, 'RANGE_RATE-KM_PER_SEC': 0.951848569694, 'RIGHT_ASCENSION-DEG': 230.59297927569, 'SATELLITE_GCRS_KM': [-758.8415799689753, -5569.293730255174, 5084.856944493698], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.79335019172, 'AZIMUTH-DEG': 259.47265611768, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27339800583, 'DECLINATION-DEG': 29.85775615714, 'DRA_COSDEC-DEG_PER_SEC': 0.10469402845, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264849076, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.09117105711121, -4623.717573854998, 4381.564045599015], 'PHASE_ANGLE-DEG': 46.43957548432, 'RANGE-KM': 1411.586430520031, 'RANGE_RATE-KM_PER_SEC': 0.954925233398, 'RIGHT_ASCENSION-DEG': 230.60505805346, 'SATELLITE_GCRS_KM': [-758.8739335971533, -5569.780639844828, 5084.320157025861], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.78601707471, 'AZIMUTH-DEG': 259.42249522961, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27338502914, 'DECLINATION-DEG': 29.83042256248, 'DRA_COSDEC-DEG_PER_SEC': 0.10464241535, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526486065, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.124881847905968, -4623.717517036521, 4381.56396623847], 'PHASE_ANGLE-DEG': 46.41630669195, 'RANGE-KM': 1411.682057559242, 'RANGE_RATE-KM_PER_SEC': 0.958019174693, 'RIGHT_ASCENSION-DEG': 230.61712247379, 'SATELLITE_GCRS_KM': [-758.9062672756883, -5570.267302671007, 5083.783538909057], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.77866001054, 'AZIMUTH-DEG': 259.37234002127, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.2733609239, 'DECLINATION-DEG': 29.80307982305, 'DRA_COSDEC-DEG_PER_SEC': 0.10458661799, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264872224, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.15860620411072, -4623.717459949262, 4381.563886845979], 'PHASE_ANGLE-DEG': 46.39303589684, 'RANGE-KM': 1411.778030651367, 'RANGE_RATE-KM_PER_SEC': 0.961075419074, 'RIGHT_ASCENSION-DEG': 230.6291822563, 'SATELLITE_GCRS_KM': [-758.9386070273557, -5570.754110409547, 5083.246658262447], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.77128494294, 'AZIMUTH-DEG': 259.3222309, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27334219223, 'DECLINATION-DEG': 29.7757499492, 'DRA_COSDEC-DEG_PER_SEC': 0.10453294511, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264883796, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.1923169940727, -4623.717402639141, 4381.563807485418], 'PHASE_ANGLE-DEG': 46.3697818348, 'RANGE-KM': 1411.8742725219, 'RANGE_RATE-KM_PER_SEC': 0.964148937908, 'RIGHT_ASCENSION-DEG': 230.64122770864, 'SATELLITE_GCRS_KM': [-758.9709268346243, -5571.240671416714, 5082.709947014087], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.76388596126, 'AZIMUTH-DEG': 259.27212759357, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27332882557, 'DECLINATION-DEG': 29.74841095801, 'DRA_COSDEC-DEG_PER_SEC': 0.10448138338, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526489537, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.226041349341287, -4623.717345060038, 4381.563728092911], 'PHASE_ANGLE-DEG': 46.34652580463, 'RANGE-KM': 1411.970860565141, 'RANGE_RATE-KM_PER_SEC': 0.967242633698, 'RIGHT_ASCENSION-DEG': 230.65326853515, 'SATELLITE_GCRS_KM': [-759.0032527088555, -5571.727377286388, 5082.172973208223], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.75646904302, 'AZIMUTH-DEG': 259.22207046717, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.273304333, 'DECLINATION-DEG': 29.72108485679, 'DRA_COSDEC-DEG_PER_SEC': 0.10442562094, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526490694, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.25975213856479, -4623.717287258275, 4381.563648732334], 'PHASE_ANGLE-DEG': 46.32328653026, 'RANGE-KM': 1412.067717011669, 'RANGE_RATE-KM_PER_SEC': 0.970295291733, 'RIGHT_ASCENSION-DEG': 230.66529505869, 'SATELLITE_GCRS_KM': [-759.035558643791, -5572.213836456589, 5081.636168848063], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.74902824399, 'AZIMUTH-DEG': 259.17201928994, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27328520559, 'DECLINATION-DEG': 29.69374966563, 'DRA_COSDEC-DEG_PER_SEC': 0.10437196968, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264918515, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.293476492988432, -4623.717229187328, 4381.563569339811], 'PHASE_ANGLE-DEG': 46.30004532239, 'RANGE-KM': 1412.164919749798, 'RANGE_RATE-KM_PER_SEC': 0.973368122611, 'RIGHT_ASCENSION-DEG': 230.67731696836, 'SATELLITE_GCRS_KM': [-759.0678706393943, -5572.7004404394675, 5081.099101902703], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.74156957546, 'AZIMUTH-DEG': 259.12201438468, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27327145776, 'DECLINATION-DEG': 29.66642738876, 'DRA_COSDEC-DEG_PER_SEC': 0.10432046952, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526493009, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.32718728136801, -4623.717170893918, 4381.563489979217], 'PHASE_ANGLE-DEG': 46.27682089299, 'RANGE-KM': 1412.262390515202, 'RANGE_RATE-KM_PER_SEC': 0.976458837595, 'RIGHT_ASCENSION-DEG': 230.68932460223, 'SATELLITE_GCRS_KM': [-759.1001627004399, -5573.1867977550355, 5080.562204450264], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.73408705965, 'AZIMUTH-DEG': 259.07201556216, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27325206396, 'DECLINATION-DEG': 29.63909604931, 'DRA_COSDEC-DEG_PER_SEC': 0.10426681311, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526494167, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.360911634940134, -4623.71711233113, 4381.563410586679], 'PHASE_ANGLE-DEG': 46.25359456469, 'RANGE-KM': 1412.360207690577, 'RANGE_RATE-KM_PER_SEC': 0.979530192483, 'RIGHT_ASCENSION-DEG': 230.70132763412, 'SATELLITE_GCRS_KM': [-759.1324608164784, -5573.673299833311, 5080.025044384987], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.72658674152, 'AZIMUTH-DEG': 259.02206310261, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27322706447, 'DECLINATION-DEG': 29.61177764841, 'DRA_COSDEC-DEG_PER_SEC': 0.10421114572, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526495324, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.394622422360744, -4623.717053546077, 4381.563331226068], 'PHASE_ANGLE-DEG': 46.23038503749, 'RANGE-KM': 1412.458292516568, 'RANGE_RATE-KM_PER_SEC': 0.982580264656, 'RIGHT_ASCENSION-DEG': 230.7133164173, 'SATELLITE_GCRS_KM': [-759.164739002828, -5574.159555276311, 5079.488053859989], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.71906260987, 'AZIMUTH-DEG': 258.97211685857, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27320742116, 'DECLINATION-DEG': 29.58445021228, 'DRA_COSDEC-DEG_PER_SEC': 0.10415755229, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264964816, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.428346775181705, -4623.716994491448, 4381.563251833514], 'PHASE_ANGLE-DEG': 46.207173646, 'RANGE-KM': 1412.556723869769, 'RANGE_RATE-KM_PER_SEC': 0.985650503012, 'RIGHT_ASCENSION-DEG': 230.72530061042, 'SATELLITE_GCRS_KM': [-759.1970232376076, -5574.645955432163, 5078.950800694526], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.71152074324, 'AZIMUTH-DEG': 258.92221706753, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27319314868, 'DECLINATION-DEG': 29.55713573885, 'DRA_COSDEC-DEG_PER_SEC': 0.10410607275, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.526497639, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.46205756174268, -4623.716935214749, 4381.563172472888], 'PHASE_ANGLE-DEG': 46.18397907817, 'RANGE-KM': 1412.655422496477, 'RANGE_RATE-KM_PER_SEC': 0.988738621098, 'RIGHT_ASCENSION-DEG': 230.73727058184, 'SATELLITE_GCRS_KM': [-759.2292875479474, -5575.13210898487, 5078.413717116533], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.70395509707, 'AZIMUTH-DEG': 258.87232362398, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.2731677566, 'DECLINATION-DEG': 29.52981225752, 'DRA_COSDEC-DEG_PER_SEC': 0.10405043047, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264987964, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.495781913592502, -4623.716875668277, 4381.563093080317], 'PHASE_ANGLE-DEG': 46.16078268064, 'RANGE-KM': 1412.75446776686, 'RANGE_RATE-KM_PER_SEC': 0.991787785044, 'RIGHT_ASCENSION-DEG': 230.74923597506, 'SATELLITE_GCRS_KM': [-759.2615579006729, -5575.618407200527, 5077.876370870428], 'TLE-DATE': '2024-05-01 00:36:08'}"
"{'ALTITUDE-DEG': 55.69637178338, 'AZIMUTH-DEG': 258.8224767225, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.27314773571, 'DECLINATION-DEG': 29.50250176301, 'DRA_COSDEC-DEG_PER_SEC': 0.1039969021, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.5264999536, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [18.529492699388626, -4623.716815899933, 4381.563013719677], 'PHASE_ANGLE-DEG': 46.1376031293, 'RANGE-KM': 1412.85377993298, 'RANGE_RATE-KM_PER_SEC': 0.99485482549, 'RIGHT_ASCENSION-DEG': 230.76118717354, 'SATELLITE_GCRS_KM': [-759.293808333814, -5576.104458845093, 5077.339194259134], 'TLE-DATE': '2024-05-01 00:36:08'}"
